link,noc,job_title,salary
/20256/ca,NOC 9215,Beater Room Foreman/woman - Pulp And Paper,30.77
/20257/ca,NOC 9215,Bleach Plant Foreman/woman - Pulp And Paper,30.77
/20258/ca,NOC 9215,Box Making Foreman/woman - Paper Converting,30.77
/20259/ca,NOC 9215,Coating Room Foreman/woman - Pulp And Paper,30.77
/20260/ca,NOC 9215,Core Room Foreman/woman - Pulp And Paper,30.77
/20261/ca,NOC 9215,Coremaking Foreman/woman - Paper Converting,30.77
/20262/ca,NOC 9215,"Foreman/woman, Lumber Grading - Wood Processing",30.77
/20263/ca,NOC 9215,"Foreman/woman, Paper Inspectors - Pulp And Paper",30.77
/20264/ca,NOC 9215,Paper Machine Foreman/woman,30.77
/20265/ca,NOC 9215,Paper Product Fabricating And Assembling Foreman/woman,30.77
/20266/ca,NOC 9215,Papermaking And Finishing Foreman/woman,30.77
/20267/ca,NOC 9215,Plywood Inspection Foreman/woman - Wood Processing,30.77
/20268/ca,NOC 9215,"Foreman/woman, Plywood Making",30.77
/20269/ca,NOC 9215,"Foreman/woman, Pulp Processing - Pulp And Paper",30.77
/20270/ca,NOC 9215,Sawmill Foreman/woman,30.77
/20271/ca,NOC 9215,Shingle Mill Foreman/woman,30.77
/20272/ca,NOC 9215,Treating Plant Foreman/woman - Wood Processing,30.77
/20273/ca,NOC 9215,"Foreman/woman, Veneer - Wood Processing",30.77
/20274/ca,NOC 9215,Waferboard Foreman/woman,30.77
/20275/ca,NOC 9215,"Foreman/woman, Wood Treating Plant",30.77
/20276/ca,NOC 9215,Moulded Pulp Products Foreman/woman,30.77
/20277/ca,NOC 9215,"Foreman/woman, Paper - Pulp And Paper",30.77
/20278/ca,NOC 9215,Paper Mill Foreman/woman,30.77
/20279/ca,NOC 9215,Particleboard Making Foreman/woman,30.77
/20280/ca,NOC 9215,"Foreman/woman, Pulp And Paper Mill",30.77
/20281/ca,NOC 9215,Pulp Mill Foreman/woman,30.77
/20282/ca,NOC 9215,Shift Operating Supervisor - Pulp And Paper,30.77
/20283/ca,NOC 9215,Forest Products Processing Supervisor,30.77
/20284/ca,NOC 9215,"Supervisor, Paper Converting",30.77
/20285/ca,NOC 9215,Paper Mill Supervisor,30.77
/20286/ca,NOC 9215,Sawmill Supervisor,30.77
/20287/ca,NOC 9215,Shingle Mill Supervisor - Wood Processing,30.77
/20288/ca,NOC 9215,Tour Foreman/woman - Pulp And Paper,30.77
/20289/ca,NOC 9215,"Foreman/woman, Yard - Pulp And Paper",30.77
/20290/ca,NOC 9215,"Foreman/woman, Screen Room - Pulp And Paper",30.77
/20291/ca,NOC 9215,"Foreman/woman, Paper Mill Workers",30.77
/20292/ca,NOC 9215,Paper Products Makers Foreman/woman - Paper Converting,30.77
/20293/ca,NOC 9215,Shake And Shingle Machine Foreman/woman - Sawmill,30.77
/20294/ca,NOC 9215,Pulp Testers Foreman/woman,30.77
/20295/ca,NOC 9215,Wood-treating Machine Foreman/woman,30.77
/20296/ca,NOC 9215,Paper Coating Supervisor - Pulp And Paper,30.77
/20297/ca,NOC 9215,Veneer Inspection Foreman/woman - Wood Processing,30.77
/20298/ca,NOC 9215,Winding Room Foreman/woman - Pulp And Paper,30.77
/20299/ca,NOC 9215,Pulping Foreman/woman - Pulp And Paper,30.77
/20300/ca,NOC 9215,Operating Team Supervisor - Pulp And Paper,30.77
/20301/ca,NOC 9223,Electric Cable Manufacturing Foreman/woman,32.0
/20302/ca,NOC 9223,Electrical Dry Cell Assembly Foreman/woman,32.0
/20303/ca,NOC 9223,Electric Motor Testing Foreman/woman,32.0
/20304/ca,NOC 9223,Electric Motor And Generator Assembly Foreman/woman,32.0
/20305/ca,NOC 9223,Electrical Appliance Assembly Foreman/woman,32.0
/20306/ca,NOC 9223,Electrical Equipment Manufacturing Foreman/woman,32.0
/20307/ca,NOC 9223,"Foreman/woman, Electrical Motor Assembly",32.0
/20308/ca,NOC 9223,Switchgear Assembly Foreman/woman,32.0
/20309/ca,NOC 9223,Electrical Transformer Assembly Foreman/woman,32.0
/20310/ca,NOC 9223,"Supervisor, Electrical Appliance Assembly",32.0
/20311/ca,NOC 9223,"Supervisor, Electrical Equipment Manufacturing",32.0
/20312/ca,NOC 9223,Electrical Appliance Assemblers Supervisor,32.0
/20313/ca,NOC 9223,Dry Cell Assemblers Supervisors,32.0
/20370/ca,NOC 9232,Absorption Operator,40.0
/20371/ca,NOC 9232,Absorption Plant Operator,40.0
/20372/ca,NOC 9232,Acid Mixer Operator,40.0
/20373/ca,NOC 9232,Acid Plant Operator,40.0
/20374/ca,NOC 9232,Alkylation Chief Operator,40.0
/20375/ca,NOC 9232,Alkylation Operator,40.0
/20376/ca,NOC 9232,Alkylation Tower Tender,40.0
/20377/ca,NOC 9232,Alum-liquor Plant Operator,40.0
/20378/ca,NOC 9232,Ammonia Plant Operator,40.0
/20379/ca,NOC 9232,Antibiotics Fermenter,40.0
/20380/ca,NOC 9232,Assistant Operator - Chemical Processing,40.0
/20381/ca,NOC 9232,Benzol Agitator Operator,40.0
/20382/ca,NOC 9232,Bitumen Extraction Plant Operator,40.0
/20383/ca,NOC 9232,Petroleum Blender,40.0
/20384/ca,NOC 9232,Panel Operator - Chemical Processing,40.0
/20385/ca,NOC 9232,Brine Equipment Tender,40.0
/20386/ca,NOC 9232,Burner Operator - Petroleum,40.0
/20387/ca,NOC 9232,"Catalyst Operator, Gasoline",40.0
/20388/ca,NOC 9232,Chlor-alkali Plant Cell Room Operator,40.0
/20389/ca,NOC 9232,Batching Chemical Process Operator,40.0
/20390/ca,NOC 9232,Chemical Process Operator,40.0
/20391/ca,NOC 9232,Chemical Process Unit Operator,40.0
/20392/ca,NOC 9232,Rotary Furnace Tender - Chemical Processing,40.0
/20393/ca,NOC 9232,Chief Operator - Chemical Processing,40.0
/20394/ca,NOC 9232,Batching Process Chief Operator,40.0
/20395/ca,NOC 9232,Continuous Process Chief Operator,40.0
/20396/ca,NOC 9232,Synthesis Chief Operator,40.0
/20397/ca,NOC 9232,"Chief Technician, Chemical Processing",40.0
/20398/ca,NOC 9232,Chlorination Plant Operator,40.0
/20399/ca,NOC 9232,Chlorine Plant Operator,40.0
/20400/ca,NOC 9232,Coal Gas Exhaust Operator,40.0
/20401/ca,NOC 9232,Column Operator - Chemical Processing,40.0
/20402/ca,NOC 9232,Gas Processing Compressor Operator,40.0
/20403/ca,NOC 9232,Natural Gas Compressor Operator,40.0
/20404/ca,NOC 9232,"Controller, Oil Movement",40.0
/20405/ca,NOC 9232,Cracking Plant Operator,40.0
/20406/ca,NOC 9232,Desulphurizer Operator,40.0
/20407/ca,NOC 9232,Dissolver-precipitator,40.0
/20408/ca,NOC 9232,Distillation Operator,40.0
/20409/ca,NOC 9232,Petroleum Distillation Operator,40.0
/20410/ca,NOC 9232,Explosives Senior Operator,40.0
/20411/ca,NOC 9232,Phosphate Process Fertilizer Maker,40.0
/20412/ca,NOC 9232,"Filter Operator - Petroleum, Gas And Chemical Processing",40.0
/20413/ca,NOC 9232,Fractionator Operator - Petroleum,40.0
/20414/ca,NOC 9232,Fuel Gas Treater,40.0
/20415/ca,NOC 9232,Gas Liquefaction And Regasification Plant Operator,40.0
/20416/ca,NOC 9232,Gas Plant Operator,40.0
/20417/ca,NOC 9232,Gas Pressure Regulator,40.0
/20418/ca,NOC 9232,Gas Recovery Operator,40.0
/20419/ca,NOC 9232,Gas-treating Unit Operator,40.0
/20420/ca,NOC 9232,Oil Gauger,40.0
/20421/ca,NOC 9232,Glycerine Refinery Operator,40.0
/20422/ca,NOC 9232,Grease Maker,40.0
/20423/ca,NOC 9232,Hydrogen Process Plant Operator,40.0
/20424/ca,NOC 9232,Senior Operator - Chemical Processing,40.0
/20425/ca,NOC 9232,"Operator, Liquefaction Plant",40.0
/20426/ca,NOC 9232,Naphthalene Clarifier,40.0
/20427/ca,NOC 9232,Nitrocellulose Maker,40.0
/20428/ca,NOC 9232,Nitroglycerine Nitrator Operator,40.0
/20429/ca,NOC 9232,Nitroglycerine Separator,40.0
/20430/ca,NOC 9232,Oil Field Pumper,40.0
/20431/ca,NOC 9232,Petroleum Process Operator,40.0
/20432/ca,NOC 9232,Operating Technician - Chemical Processing,40.0
/20433/ca,NOC 9232,Catalytic Conversion Operator,40.0
/20434/ca,NOC 9232,Heavy Water Chemical Process Operator,40.0
/20435/ca,NOC 9232,Nitric Acid Oxidation Plant Operator,40.0
/20436/ca,NOC 9232,"Operator, Oxygen Recovery Plant",40.0
/20437/ca,NOC 9232,Pharmaceutical Processing Operator,40.0
/20438/ca,NOC 9232,Pilot Plant Tender,40.0
/20439/ca,NOC 9232,Pipeline Compressor Station Operator,40.0
/20440/ca,NOC 9232,"Gauger, Pipelines",40.0
/20441/ca,NOC 9232,"Operator, Polymerization Unit",40.0
/20442/ca,NOC 9232,Process Technician - Chemical Processing,40.0
/20443/ca,NOC 9232,Refinery Process Technician,40.0
/20444/ca,NOC 9232,"Operator, Production - Chemical Processing",40.0
/20445/ca,NOC 9232,"Blender, Propellants",40.0
/20446/ca,NOC 9232,"Operator, Purification - Chemical Processing",40.0
/20447/ca,NOC 9232,"Processor, Sterile Products - Chemical Processing",40.0
/20448/ca,NOC 9232,Sulphuric Acid Plant Operator,40.0
/20449/ca,NOC 9232,Tank Farm Operator,40.0
/20450/ca,NOC 9232,Thermal Acid Equipment Operator,40.0
/20451/ca,NOC 9232,"Mixer, Wet Explosives",40.0
/20452/ca,NOC 9232,Chemical Roaster,40.0
/20453/ca,NOC 9232,"Operator, Refinery",40.0
/20454/ca,NOC 9232,Oil Refiner,40.0
/20455/ca,NOC 9232,Petroleum Unit Operator,40.0
/20456/ca,NOC 9232,"Operator, Petroleum Refinery",40.0
/20457/ca,NOC 9232,Processing Operator - Chemical Processing,40.0
/20458/ca,NOC 9232,Caustic Cell Operator,40.0
/20459/ca,NOC 9232,Glycerine Refiner,40.0
/20460/ca,NOC 9232,Nitroglycerine Maker,40.0
/20461/ca,NOC 9232,Nitroglycerine Separator Operator,40.0
/20462/ca,NOC 9232,Bitumen Upgrading Plant Operator,40.0
/20463/ca,NOC 9232,Coal Tar Distiller,40.0
/20464/ca,NOC 9232,Control Panel Operator - Chemical Processing,40.0
/20465/ca,NOC 9232,"Operator, Power Switchboard - Chemical Processing",40.0
/20466/ca,NOC 9232,Boardman/woman - Chemical Processing,40.0
/20467/ca,NOC 9232,"Dispatcher, Oil",40.0
/20468/ca,NOC 9232,Controller - Oil,40.0
/20469/ca,NOC 9232,"Dispatcher, Gas",40.0
/20470/ca,NOC 9232,Pump Station Operator - Pipelines,40.0
/20471/ca,NOC 9232,Polymerization Kettle Operator,40.0
/20472/ca,NOC 9232,Brine Purification Operator,40.0
/20473/ca,NOC 9232,Catalytic Cracking Unit Operator,40.0
/20474/ca,NOC 9232,Gas Field Production Operator,40.0
/20475/ca,NOC 9232,Gas Pipeline Operator,40.0
/20476/ca,NOC 9232,Oil Field Production Operator,40.0
/20477/ca,NOC 9232,Oil Pipeline Operator,40.0
/20478/ca,NOC 9232,Oil Refinery Process Operator,40.0
/20479/ca,NOC 9232,Upgrader Process Operator - Petroleum,40.0
/20480/ca,NOC 9232,Gas Field Operator,40.0
/20481/ca,NOC 9232,Master Operator - Chemical Processing,40.0
/20482/ca,NOC 9232,Senior Operating Technician,40.0
/20483/ca,NOC 9232,Processing Laboratory Operator,40.0
/20484/ca,NOC 9421,Acetylene Plant Attendant,20.0
/20485/ca,NOC 9421,Acid Pumper - Chemical Processing,20.0
/20486/ca,NOC 9421,Acidulation Plant Tender,20.0
/20487/ca,NOC 9421,Asphalt Heater Tender,20.0
/20488/ca,NOC 9421,Asphalt Plant Dryer Tender,20.0
/20489/ca,NOC 9421,Asphalt Roofing Material Mixer,20.0
/20490/ca,NOC 9421,Asphalt Roofing Materials Inspector,20.0
/20491/ca,NOC 9421,Autoclave Operator - Chemical Processing,20.0
/20492/ca,NOC 9421,Backing-in Machine Tender,20.0
/20493/ca,NOC 9421,Batch Mixer - Chemical Processing,20.0
/20494/ca,NOC 9421,Batch Still Operator,20.0
/20495/ca,NOC 9421,Battery Acid Adjuster,20.0
/20496/ca,NOC 9421,"Mixer, Battery Paste",20.0
/20497/ca,NOC 9421,Black Powder Grainer And Glazier Tender,20.0
/20498/ca,NOC 9421,Black Powder Press Tender,20.0
/20499/ca,NOC 9421,"Bleacher, Oils",20.0
/20500/ca,NOC 9421,Bleaching Solution Maker,20.0
/20501/ca,NOC 9421,Blender - Chemical Processing,20.0
/20502/ca,NOC 9421,Blender Operator - Chemical Processing,20.0
/20503/ca,NOC 9421,Cadmium Liquor Maker,20.0
/20504/ca,NOC 9421,Calciner Tender,20.0
/20505/ca,NOC 9421,Capsule Filler - Chemical Processing,20.0
/20506/ca,NOC 9421,Capsule Machine Operator,20.0
/20507/ca,NOC 9421,Grinder Tender - Chemical Processing,20.0
/20508/ca,NOC 9421,Carbon Black Pelletizer,20.0
/20509/ca,NOC 9421,Cellulose Film Caster - Chemical Processing,20.0
/20510/ca,NOC 9421,Cellulose Film Rewinder,20.0
/20511/ca,NOC 9421,Centrifugal Separator Tender - Chemical Processing,20.0
/20512/ca,NOC 9421,Charcoal Burner,20.0
/20513/ca,NOC 9421,"Chemical Operator, Chemical-processing",20.0
/20514/ca,NOC 9421,Pulverizer And Sifter Tender - Chemical Processing,20.0
/20515/ca,NOC 9421,Chiller Operator - Chemical Processing,20.0
/20516/ca,NOC 9421,Chiller Tender - Chemical Processing,20.0
/20517/ca,NOC 9421,Cleaning Compounds Mixer,20.0
/20518/ca,NOC 9421,Asphalt Coater - Chemical Processing,20.0
/20519/ca,NOC 9421,Coating Compounds Mixer - Chemical Processing,20.0
/20520/ca,NOC 9421,Coating Machine Tender - Chemical Processing,20.0
/20521/ca,NOC 9421,Coatings Mixer - Chemical Processing,20.0
/20522/ca,NOC 9421,Coke By-products Pump Operator - Chemical Processing,20.0
/20523/ca,NOC 9421,Colour Grinder Tender - Chemical Processing,20.0
/20524/ca,NOC 9421,Colour Matcher - Chemical Processing,20.0
/20525/ca,NOC 9421,Colour Weigher And Mixer,20.0
/20526/ca,NOC 9421,Composition Mixer - Chemical Processing,20.0
/20527/ca,NOC 9421,Coating Machine Operator - Chemical Processing,20.0
/20528/ca,NOC 9421,"Compounder, Latex",20.0
/20529/ca,NOC 9421,Cooker - Chemical Processing,20.0
/20530/ca,NOC 9421,Cosmetics And Perfume Maker,20.0
/20531/ca,NOC 9421,Crusher Tender - Chemical Processing,20.0
/20532/ca,NOC 9421,Crutcher Operator - Chemical Processing,20.0
/20533/ca,NOC 9421,Crystallizer Tender - Chemical Processing,20.0
/20534/ca,NOC 9421,Dehydrating Press Tender - Chemical Processing,20.0
/20535/ca,NOC 9421,Devulcanizer Tender,20.0
/20536/ca,NOC 9421,Digester Operator - Chemical Processing,20.0
/20537/ca,NOC 9421,"Distiller, Wood Distillation And Charcoal",20.0
/20538/ca,NOC 9421,Dryer Operator - Chemical Processing,20.0
/20539/ca,NOC 9421,Drug And Toilet Goods Weigher,20.0
/20540/ca,NOC 9421,"Drum Filler, Liquefied Gases",20.0
/20541/ca,NOC 9421,Cellulose Film Dry-end Tender,20.0
/20542/ca,NOC 9421,Dry Explosive Mixer,20.0
/20543/ca,NOC 9421,Dryhouse Attendant - Chemical Processing,20.0
/20544/ca,NOC 9421,Dry Ice Maker,20.0
/20545/ca,NOC 9421,Dye Maker,20.0
/20546/ca,NOC 9421,Evaporator Operator - Chemical Processing,20.0
/20547/ca,NOC 9421,Explosives Mixer,20.0
/20548/ca,NOC 9421,Fibreglass Binder Mixer,20.0
/20549/ca,NOC 9421,Filter Press Tender - Chemical Processing,20.0
/20550/ca,NOC 9421,Flaker Tender - Chemical Processing,20.0
/20551/ca,NOC 9421,Formulations Blender Operator,20.0
/20552/ca,NOC 9421,"Formulation Blender Operator, Pesticides",20.0
/20553/ca,NOC 9421,Furnace Cooler,20.0
/20554/ca,NOC 9421,Fuse Maker - Chemical Processing,20.0
/20555/ca,NOC 9421,Glue Blender,20.0
/20556/ca,NOC 9421,Graining Press Operator - Chemical Processing,20.0
/20557/ca,NOC 9421,Granulator Machine Operator,20.0
/20558/ca,NOC 9421,Hydrator Operator,20.0
/20559/ca,NOC 9421,Ink Matcher,20.0
/20560/ca,NOC 9421,Ink Purifier,20.0
/20561/ca,NOC 9421,"Inspector, Vinyl Fabrics",20.0
/20562/ca,NOC 9421,Kettle Operator - Chemical Processing,20.0
/20563/ca,NOC 9421,Kettle Tender - Chemical Processing,20.0
/20564/ca,NOC 9421,Lacquer Maker,20.0
/20565/ca,NOC 9421,Latex Coagulation Operator,20.0
/20566/ca,NOC 9421,Lead Oxide Maker - Chemical Processing,20.0
/20567/ca,NOC 9421,Lead Oxide Mill Tender - Chemical Processing,20.0
/20568/ca,NOC 9421,Light-oil Extractor Operator,20.0
/20569/ca,NOC 9421,"Liquid Mixer, Photographic Chemicals",20.0
/20570/ca,NOC 9421,Loading Inspector - Chemical Processing,20.0
/20571/ca,NOC 9421,Match Head Maker,20.0
/20572/ca,NOC 9421,Mercury Recoverer - Chemical Processing,20.0
/20573/ca,NOC 9421,Mill Roll Tester - Chemical Processing,20.0
/20574/ca,NOC 9421,Mill Tender - Chemical Processing,20.0
/20575/ca,NOC 9421,Mixer - Chemical Processing,20.0
/20576/ca,NOC 9421,"Mixer Helper, Wallpaper Colours",20.0
/20577/ca,NOC 9421,"Operator, Mixer - Chemical Processing",20.0
/20578/ca,NOC 9421,Carbon Paste Mixer Operator,20.0
/20579/ca,NOC 9421,Mixer Tender - Chemical Processing,20.0
/20580/ca,NOC 9421,Fertilizer Mixer,20.0
/20581/ca,NOC 9421,"Mixer, Viscose",20.0
/20582/ca,NOC 6421,Automobile Leasing Representative,14.0
/20583/ca,NOC 6421,Skate Shop Attendant,14.0
/20584/ca,NOC 6421,Liquor Store Sales Clerk,14.0
/20585/ca,NOC 6421,Lottery Kiosk Clerk,14.0
/20586/ca,NOC 6421,Lottery Sales Representative - Retail,14.0
/20587/ca,NOC 6421,Magazine Salesperson - Retail,14.0
/20588/ca,NOC 6421,Supermarket Meat Clerk,14.0
/20589/ca,NOC 6421,Hardware Store Clerk,14.0
/20590/ca,NOC 6421,Pastry Sales Clerk,14.0
/20591/ca,NOC 6421,Sales And Rental Clerk,14.0
/20592/ca,NOC 6421,Office Equipment Salesperson - Retail,14.0
/20593/ca,NOC 6421,Paint Salesperson - Retail,14.0
/20594/ca,NOC 6421,Personal Computer Salesperson - Retail,14.0
/20595/ca,NOC 6421,Photographic Studio Clerk,14.0
/20596/ca,NOC 6421,Rental Agent - Retail,14.0
/20597/ca,NOC 6421,Food Store Clerk - Retail,14.0
/20598/ca,NOC 6421,Footwear Salesperson - Retail,14.0
/20599/ca,NOC 6421,Retail Salesperson,14.0
/20600/ca,NOC 6421,Sales Associate - Retail,14.0
/20601/ca,NOC 6421,Sales Consultant - Retail,14.0
/20602/ca,NOC 6421,Retail Sales Representative,14.0
/20603/ca,NOC 6421,Men's Clothing Sales Clerk,14.0
/20604/ca,NOC 6421,Silverware Salesperson - Retail,14.0
/20605/ca,NOC 6421,Fruit Seller,14.0
/20606/ca,NOC 6421,Watch Salesperson - Retail,14.0
/20607/ca,NOC 6421,Children's Clothing Sales Clerk,14.0
/20608/ca,NOC 6421,Women's Clothing Sales Clerk,14.0
/20609/ca,NOC 6421,Telephone Equipment Salesperson - Retail,14.0
/20610/ca,NOC 6421,Television Salesperson - Retail,14.0
/20611/ca,NOC 6421,Truck Leasing Representative,14.0
/20612/ca,NOC 6421,Truck Salesperson,14.0
/20613/ca,NOC 6421,Upholstery And Furniture Repair Salesperson,14.0
/20614/ca,NOC 6421,Rental Counter Representative,14.0
/20615/ca,NOC 6421,Delicatessen Meat Salesperson - Retail,14.0
/20616/ca,NOC 6421,Wallpaper Salesperson - Retail,14.0
/20617/ca,NOC 6421,Fish Market Salesperson,14.0
/20618/ca,NOC 6421,Automobile Sales Representative - Retail,14.0
/20619/ca,NOC 6421,"Salesperson, Used Cars - Retail",14.0
/20620/ca,NOC 6421,Wine Store Sales Clerk,14.0
/20621/ca,NOC 6421,Household Appliance Salesperson - Retail,14.0
/20622/ca,NOC 6421,Bakery Goods Sales Clerk,14.0
/20623/ca,NOC 6421,Seafood Counter Clerk,14.0
/20624/ca,NOC 6421,Seafood Sales Clerk - Retail,14.0
/20625/ca,NOC 6421,Education Courses Salesperson,14.0
/20626/ca,NOC 6421,Greeting Cards Sales Clerk,14.0
/20627/ca,NOC 6421,Car Rental Agent,14.0
/20628/ca,NOC 6421,Retail Sales Clerk,14.0
/20629/ca,NOC 6421,Mobile Home Salesperson - Retail,14.0
/20630/ca,NOC 6421,Florist Shop Salesperson,14.0
/20631/ca,NOC 6421,Florist Salesperson,14.0
/20632/ca,NOC 6421,Bouquet Salesperson,14.0
/20633/ca,NOC 6421,"Greeter, Sales",14.0
/20634/ca,NOC 6421,Sales Assistant,14.0
/20636/ca,NOC 6421,Exercise Equipment Consultant - Retail,14.0
/20637/ca,NOC 6421,Picture Framing Consultant - Retail,14.0
/20639/ca,NOC 6421,Recreational Equipment Salesperson - Retail,14.0
/20640/ca,NOC 6421,Retail Sales Associate,14.0
/20641/ca,NOC 6421,Ski Shop Retail Clerk,14.0
/20642/ca,NOC 6421,Appliance Salesperson - Retail,14.0
/20643/ca,NOC 6421,Customer Service Sales Clerk,14.0
/20644/ca,NOC 6421,Hospital Television Rental Attendant,14.0
/20645/ca,NOC 6421,"Salesperson, Toy Store",14.0
/20646/ca,NOC 6421,Hobby Shop Salesperson,14.0
/20647/ca,NOC 6421,Travelling Salesperson - Retail,14.0
/20648/ca,NOC 6522,"Purser, Airline",18.0
/20649/ca,NOC 6522,Flight Attendant,18.0
/20650/ca,NOC 6522,"Attendant, Commissary - Air Transport",18.0
/20651/ca,NOC 6522,Ship Purser,18.0
/20652/ca,NOC 6522,Passenger Service Director - Water Transportation,18.0
/20653/ca,NOC 6522,Flight Service Director,18.0
/20654/ca,NOC 6522,Chief Steward - Ship,18.0
/20655/ca,NOC 6522,In-charge Flight Attendant,18.0
/20656/ca,NOC 6522,Ship Supply Officer,18.0
/20657/ca,NOC 6522,Purser - Water Transport,18.0
/20658/ca,NOC 6522,CSD (customer Service Director) - Water Transportation,18.0
/20659/ca,NOC 4412,Attendant For Persons With Disabilities - Home Care,16.5
/20660/ca,NOC 4412,Attendant For Persons With A Visual Impairment - Home Care,16.5
/20661/ca,NOC 4412,Companion,16.5
/20662/ca,NOC 4412,Housekeeper,16.5
/20666/ca,NOC 4412,Home Health Care Worker,16.5
/20667/ca,NOC 4412,Home Support Worker,16.5
/20668/ca,NOC 4412,Personal Aide - Home Support,16.5
/20669/ca,NOC 4412,Teaching Homemaker,16.5
/20670/ca,NOC 4412,Visiting Homemaker,16.5
/20671/ca,NOC 4412,Family Caregiver,16.5
/20672/ca,NOC 4412,Client Care Attendant - Home Care,16.5
/20673/ca,NOC 4412,Personal Assistant - Home Care,16.5
/20674/ca,NOC 4412,Personal Care Aide - Home Care,16.5
/20675/ca,NOC 4412,Personal Care Attendant - Home Care,16.5
/20676/ca,NOC 4412,Personal Care Provider - Home Care,16.5
/20677/ca,NOC 7241,Apprentice Electrician,32.0
/20678/ca,NOC 7241,Construction Electrician Apprentice,32.0
/20679/ca,NOC 7241,Construction Electrician,32.0
/20680/ca,NOC 7241,Construction And Maintenance Electrician,32.0
/20681/ca,NOC 7241,Domestic And Rural Electrician,32.0
/20682/ca,NOC 7241,Electrical Fixtures Installer,32.0
/20683/ca,NOC 7241,"Electrical Wirer, Construction",32.0
/20684/ca,NOC 7241,Electrician,32.0
/20686/ca,NOC 7241,Institution Electrician,32.0
/20687/ca,NOC 7241,Electrician - Troubleshooter,32.0
/20688/ca,NOC 7241,Journeyman/woman Construction Electrician,32.0
/20689/ca,NOC 7241,Residential Construction Wirer,32.0
/20690/ca,NOC 7241,Building Construction Electrician,32.0
/20691/ca,NOC 7246,Apprentice Communication Electrician - Switching,28.2
/20692/ca,NOC 7246,Apprentice Electrician - Telecommunications Equipment,28.2
/20693/ca,NOC 7246,Communication Electrician Apprentice - Network Craft,28.2
/20694/ca,NOC 7246,Apprentice Telephone Switchman/woman,28.2
/20695/ca,NOC 7246,Branch Exchange Repairer - Telecommunications,28.2
/20696/ca,NOC 7246,Business Telephone Equipment Installer And Repairer,28.2
/20697/ca,NOC 7246,Cable Station Tester - Telecommunications,28.2
/20698/ca,NOC 7246,Cellular Phone Installer,28.2
/20699/ca,NOC 7246,Cellular Telephone Technician,28.2
/20700/ca,NOC 7246,Central Office Equipment Inspector - Telecommunications,28.2
/20701/ca,NOC 7246,Central Office Equipment Installer - Telecommunications,28.2
