degree,education_groups,top_jobs,job_percent,top_job_links,link
Master's degree,Computer science,Web designers and developers,1.16,/marketreport/summary-occupation/24513/ca,/24513/ca
College/CEGEP,Music,Musicians and singers,16.67,/marketreport/summary-occupation/7974/ca,/7974/ca
College/CEGEP,Music,Retail salespersons,7.41,/marketreport/summary-occupation/20599/ca,/20599/ca
College/CEGEP,Music,Food and beverage servers,3.33,/marketreport/summary-occupation/6641/ca,/6641/ca
College/CEGEP,Music,Retail and wholesale trade managers,2.96,/marketreport/summary-occupation/17600/ca,/17600/ca
College/CEGEP,Music,Cooks,2.59,/marketreport/summary-occupation/6225/ca,/6225/ca
College/CEGEP,Music,"Food counter attendants, kitchen helpers and related support occupations",2.59,/marketreport/summary-occupation/17215/ca,/17215/ca
College/CEGEP,Music,Audio and video recording technicians,1.85,/marketreport/summary-occupation/5570/ca,/5570/ca
College/CEGEP,Music,Restaurant and food service managers,1.85,/marketreport/summary-occupation/2037/ca,/2037/ca
College/CEGEP,Music,Construction trades helpers and labourers,1.48,/marketreport/summary-occupation/8451/ca,/8451/ca
College/CEGEP,Music,"Store shelf stockers, clerks and order fillers",1.48,/marketreport/summary-occupation/14273/ca,/14273/ca
Bachelor's degree,Music,Musicians and singers,29.85,/marketreport/summary-occupation/7974/ca,/7974/ca
Bachelor's degree,Music,Retail salespersons,5.68,/marketreport/summary-occupation/20599/ca,/20599/ca
Bachelor's degree,Music,Elementary school and kindergarten teachers,4.95,/marketreport/summary-occupation/2204/ca,/2204/ca
Bachelor's degree,Music,Secondary school teachers,3.3,/marketreport/summary-occupation/15904/ca,/15904/ca
Bachelor's degree,Music,Non-commissioned ranks of the Canadian Armed Forces,1.83,/marketreport/summary-occupation/16505/ca,/16505/ca
Bachelor's degree,Music,Food and beverage servers,1.83,/marketreport/summary-occupation/6641/ca,/6641/ca
Bachelor's degree,Music,Administrative officers,1.47,/marketreport/summary-occupation/12462/ca,/12462/ca
Bachelor's degree,Music,"Conductors, composers and arrangers",1.47,/marketreport/summary-occupation/7929/ca,/7929/ca
Bachelor's degree,Music,"Food counter attendants, kitchen helpers and related support occupations",1.28,/marketreport/summary-occupation/17215/ca,/17215/ca
Bachelor's degree,Music,Retail and wholesale trade managers,1.1,/marketreport/summary-occupation/17600/ca,/17600/ca
Master's degree,Music,Musicians and singers,46.77,/marketreport/summary-occupation/7974/ca,/7974/ca
Master's degree,Music,Secondary school teachers,5.91,/marketreport/summary-occupation/15904/ca,/15904/ca
Master's degree,Music,Elementary school and kindergarten teachers,5.38,/marketreport/summary-occupation/2204/ca,/2204/ca
Master's degree,Music,"Conductors, composers and arrangers",5.38,/marketreport/summary-occupation/7929/ca,/7929/ca
Master's degree,Music,Administrative officers,3.76,/marketreport/summary-occupation/12462/ca,/12462/ca
Master's degree,Music,Retail salespersons,3.76,/marketreport/summary-occupation/20599/ca,/20599/ca
Master's degree,Music,Post-secondary teaching and research assistants,2.15,/marketreport/summary-occupation/22848/ca,/22848/ca
Master's degree,Music,College and other vocational instructors,2.15,/marketreport/summary-occupation/22989/ca,/22989/ca
Master's degree,Music,"Food counter attendants, kitchen helpers and related support occupations",1.61,/marketreport/summary-occupation/17215/ca,/17215/ca
Other trades certificate or diploma,"Construction trades, general",Construction trades helpers and labourers,28.47,/marketreport/summary-occupation/8451/ca,/8451/ca
Other trades certificate or diploma,"Construction trades, general",Elevator constructors and mechanics,12.27,/marketreport/summary-occupation/723/ca,/723/ca
Other trades certificate or diploma,"Construction trades, general",Carpenters,10.65,/marketreport/summary-occupation/6388/ca,/6388/ca
Other trades certificate or diploma,"Construction trades, general",Construction managers,4.17,/marketreport/summary-occupation/24325/ca,/24325/ca
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, heavy equipment operator crews",2.55,/marketreport/summary-occupation/16631/ca,/16631/ca
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",2.31,/marketreport/summary-occupation/26630/ca,/26630/ca
Other trades certificate or diploma,"Construction trades, general","Plasterers, drywall installers and finishers and lathers",2.31,/marketreport/summary-occupation/21540/ca,/21540/ca
Other trades certificate or diploma,"Construction trades, general",Home building and renovation managers,2.08,/marketreport/summary-occupation/2139/ca,/2139/ca
Other trades certificate or diploma,"Construction trades, general","Contractors and supervisors, carpentry trades",2.08,/marketreport/summary-occupation/14533/ca,/14533/ca
Other trades certificate or diploma,"Construction trades, general",Residential and commercial installers and servicers,1.85,/marketreport/summary-occupation/8093/ca,/8093/ca
College/CEGEP,"Construction trades, general",Construction trades helpers and labourers,15.22,/marketreport/summary-occupation/8451/ca,/8451/ca
College/CEGEP,"Construction trades, general",Carpenters,8.7,/marketreport/summary-occupation/6388/ca,/6388/ca
College/CEGEP,"Construction trades, general",Construction managers,7.61,/marketreport/summary-occupation/24325/ca,/24325/ca
College/CEGEP,"Construction trades, general",Home building and renovation managers,3.8,/marketreport/summary-occupation/2139/ca,/2139/ca
College/CEGEP,"Construction trades, general",Elevator constructors and mechanics,3.8,/marketreport/summary-occupation/723/ca,/723/ca
College/CEGEP,"Construction trades, general","Contractors and supervisors, carpentry trades",2.72,/marketreport/summary-occupation/14533/ca,/14533/ca
College/CEGEP,"Construction trades, general",Construction estimators,2.17,/marketreport/summary-occupation/3273/ca,/3273/ca
College/CEGEP,"Construction trades, general",Residential and commercial installers and servicers,2.17,/marketreport/summary-occupation/8093/ca,/8093/ca
College/CEGEP,"Construction trades, general","Contractors and supervisors, other construction trades, installers, repairers and servicers",2.17,/marketreport/summary-occupation/295864/ca,/295864/ca
College/CEGEP,"Construction trades, general","Janitors, caretakers and building superintendents",2.17,/marketreport/summary-occupation/14402/ca,/14402/ca
Other trades certificate or diploma,Ground Transportation,Heavy equipment operators (except crane),20.65,/marketreport/summary-occupation/15038/ca,/15038/ca
Other trades certificate or diploma,Ground Transportation,Crane operators,17.4,/marketreport/summary-occupation/7891/ca,/7891/ca
Other trades certificate or diploma,Ground Transportation,Transport truck drivers,15.61,/marketreport/summary-occupation/10552/ca,/10552/ca
Other trades certificate or diploma,Ground Transportation,"Contractors and supervisors, heavy equipment operator crews",3.25,/marketreport/summary-occupation/16631/ca,/16631/ca
Other trades certificate or diploma,Ground Transportation,"Automotive service technicians, truck and bus mechanics and mechanical repairers",2.76,/marketreport/summary-occupation/14857/ca,/14857/ca
Other trades certificate or diploma,Ground Transportation,Material handlers,2.76,/marketreport/summary-occupation/16666/ca,/16666/ca
Other trades certificate or diploma,Ground Transportation,Construction trades helpers and labourers,2.28,/marketreport/summary-occupation/8451/ca,/8451/ca
Other trades certificate or diploma,Ground Transportation,"Contractors and supervisors, oil and gas drilling and services",2.11,/marketreport/summary-occupation/21761/ca,/21761/ca
Other trades certificate or diploma,Ground Transportation,Delivery and courier service drivers,1.63,/marketreport/summary-occupation/21691/ca,/21691/ca
Other trades certificate or diploma,Ground Transportation,"Bus drivers, subway operators and other transit operators",1.3,/marketreport/summary-occupation/23334/ca,/23334/ca
College/CEGEP,Ground Transportation,Heavy equipment operators (except crane),18.75,/marketreport/summary-occupation/15038/ca,/15038/ca
College/CEGEP,Ground Transportation,Transport truck drivers,10.16,/marketreport/summary-occupation/10552/ca,/10552/ca
College/CEGEP,Ground Transportation,Crane operators,8.59,/marketreport/summary-occupation/7891/ca,/7891/ca
College/CEGEP,Ground Transportation,"Automotive service technicians, truck and bus mechanics and mechanical repairers",7.81,/marketreport/summary-occupation/14857/ca,/14857/ca
College/CEGEP,Ground Transportation,Construction trades helpers and labourers,4.69,/marketreport/summary-occupation/8451/ca,/8451/ca
College/CEGEP,Ground Transportation,Railway conductors and brakemen/women,4.69,/marketreport/summary-occupation/7881/ca,/7881/ca
College/CEGEP,Ground Transportation,Heavy-duty equipment mechanics,3.13,/marketreport/summary-occupation/7480/ca,/7480/ca
College/CEGEP,Ground Transportation,Material handlers,2.34,/marketreport/summary-occupation/16666/ca,/16666/ca
College/CEGEP,Ground Transportation,Railway and yard locomotive engineers,2.34,/marketreport/summary-occupation/7859/ca,/7859/ca
College/CEGEP,Ground Transportation,Railway yard and track maintenance workers,1.56,/marketreport/summary-occupation/26694/ca,/26694/ca
Other trades certificate or diploma,Security and protective services,Firefighters,15.0,/marketreport/summary-occupation/6279/ca,/6279/ca
Other trades certificate or diploma,Security and protective services,Security guards and related security service occupations,13.75,/marketreport/summary-occupation/25545/ca,/25545/ca
Other trades certificate or diploma,Security and protective services,"Steamfitters, pipefitters and sprinkler system installers",7.5,/marketreport/summary-occupation/21485/ca,/21485/ca
Other trades certificate or diploma,Security and protective services,Retail salespersons,5.0,/marketreport/summary-occupation/20599/ca,/20599/ca
Other trades certificate or diploma,Security and protective services,Correctional service officers,3.75,/marketreport/summary-occupation/6670/ca,/6670/ca
Other trades certificate or diploma,Security and protective services,"Janitors, caretakers and building superintendents",3.75,/marketreport/summary-occupation/14402/ca,/14402/ca
Other trades certificate or diploma,Security and protective services,Carpenters,3.75,/marketreport/summary-occupation/6388/ca,/6388/ca
College/CEGEP,Security and protective services,Police officers (except commissioned),17.9,/marketreport/summary-occupation/21249/ca,/21249/ca
College/CEGEP,Security and protective services,Security guards and related security service occupations,10.02,/marketreport/summary-occupation/25545/ca,/25545/ca
College/CEGEP,Security and protective services,Firefighters,6.27,/marketreport/summary-occupation/6279/ca,/6279/ca
College/CEGEP,Security and protective services,Correctional service officers,5.8,/marketreport/summary-occupation/6670/ca,/6670/ca
College/CEGEP,Security and protective services,Non-commissioned ranks of the Canadian Armed Forces,2.39,/marketreport/summary-occupation/16505/ca,/16505/ca
